hand_prefix,hand_id,type1,type2,type3,currency,table_id,max_table,button_id,my_card_11,my_card_12,my_card_21,my_card_22,my_seat_num,small_blind_id,small_blind_sum,big_blind_id,big_blind_sum,Seat_1_id,Seat_2_id,Seat_3_id,Seat_4_id,Seat_5_id,Seat_6_id
Dollaro,#000911460600:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,8,d,A,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460600:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,8,d,A,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460600:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,8,d,A,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460642:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,5,s,Q,d,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460685:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,T,d,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460685:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,T,d,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460685:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,T,d,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460685:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,T,d,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460685:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,T,d,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460685:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,T,d,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460685:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,T,d,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460685:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,T,d,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460685:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,T,d,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460685:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,T,d,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460685:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,T,d,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460685:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,T,d,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460685:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,T,d,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460685:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,T,d,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460725:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,3,s,3,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460788:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,8,s,J,h,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460867:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,6,h,9,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460867:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,6,h,9,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460867:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,6,h,9,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460867:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,6,h,9,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460867:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,6,h,9,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460867:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,6,h,9,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460867:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,6,h,9,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460867:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,6,h,9,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460867:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,6,h,9,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460867:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,6,h,9,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460867:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,6,h,9,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460867:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,6,h,9,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460867:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,6,h,9,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460867:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,6,h,9,d,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460918:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,K,c,4,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460918:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,K,c,4,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460918:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,K,c,4,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460918:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,K,c,4,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460918:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,K,c,4,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460918:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,K,c,4,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460918:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,K,c,4,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460918:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,K,c,4,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460918:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,K,c,4,c,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
